filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
cough-heavy-hte8VptUoGVFEqvHpbh5brgfcNP2.wav,0.3092772662639618,0.02697557583451271,1803.1230199624094,1610.2086293737948,3418.994140625,0.12145317925347222,-356.820556640625,101.56893920898438,-28.5438232421875,-0.2951612174510956,-14.515765190124512,6.351990222930907,-12.797722816467285,-4.686419486999512,-7.408648490905763,-10.77292251586914,-3.3272154331207275,-4.710785388946533,10.763020515441896,0.7486710548400879,-5.1070990562438965,-3.5816988945007324,-5.18519401550293,-4.730515003204347,-13.080507278442385,-6.199188232421875,covid
cough-shallow-QjBZv868nydJzk0ZzwgKDHSG6Q82.wav,0.3697275817394257,0.09025618433952333,2073.0455992183756,1921.3979762488425,4125.103759765625,0.1218894675925926,-303.72210693359375,66.26728820800781,-13.155840873718262,15.72239875793457,-23.56047248840332,18.570466995239254,-14.982377052307127,-8.27906322479248,-20.257984161376953,-19.113882064819336,-24.9610595703125,-15.458065032958984,1.798758625984192,-11.551136016845705,-5.52994441986084,-7.417243003845215,-15.625635147094727,-8.805659294128418,-4.092432498931885,-11.243353843688963,covid
pos-0421-092-cough-m-53.wav,0.33486202359199524,0.025825429707765583,2378.1578768490203,1837.9299756167225,4174.002075195313,0.19554307725694445,-461.928466796875,64.60335540771484,0.10022424906492232,10.270959854125977,-8.10802173614502,7.461580753326416,-25.43368911743164,-9.20799446105957,-11.280662536621096,-8.241455078125,1.316127061843872,-14.069416999816895,-5.957350730895996,-7.4559388160705575,-1.690422296524048,-8.017926216125487,-4.834618091583252,0.4967498779296875,-2.270895004272461,-2.6574478149414062,covid
pos-0422-096-cough-m-31.wav,0.36219164729118347,0.07793798297643661,2266.945460228464,1764.5674422866675,4113.240559895833,0.17528166594328706,-320.3189392089844,73.55955505371094,-29.0581169128418,26.31648254394531,-26.06049346923828,6.513927459716798,-23.56557464599609,-6.290836811065674,-10.19919490814209,-7.428458213806152,-6.312978267669678,-10.217313766479492,1.2605000734329224,-11.59835433959961,-1.83720338344574,-9.892962455749512,-4.775888919830322,-3.061489582061768,3.3981587886810303,-7.010863304138184,covid
pos-0421-094-cough-m-51.wav,0.4006650149822235,0.06581322848796843,2385.203326316973,1833.0017139333395,4335.94970703125,0.1807296187789352,-292.0627136230469,69.57894897460939,-33.95558547973633,40.20353317260742,-23.110618591308594,0.08936949074268341,-28.70979881286621,-5.161098003387451,-15.543390274047852,2.438821792602539,-6.7950520515441895,-13.550159454345705,5.61854362487793,-14.896604537963867,3.154035806655884,-12.314966201782227,-9.06120777130127,-2.1453988552093506,-3.8892395496368413,-10.105475425720217,covid
cough-shallow-hNAGUEhL2Nh7V89at3yFEjQYo6c2.wav,0.35149118304252625,0.027681922540068626,1715.378638320012,1905.5179737737992,3689.530535442073,0.1259932355182927,-463.25677490234375,47.23523712158203,-1.7112653255462646,2.32796311378479,6.72035551071167,0.8852474093437195,-5.081975936889648,-1.573733687400818,-1.582770824432373,-2.9518394470214844,-1.0813629627227783,-2.645979404449463,-3.1315155029296875,-3.2461855411529537,-3.8015758991241455,-3.9774281978607178,-2.445502519607544,-3.1381115913391118,-4.2141757011413565,-3.2323598861694336,covid
pos-0421-086-cough-m-65.wav,0.4233907163143158,0.04595837742090225,1953.8758835570648,1841.2294341090744,4010.060628255209,0.11813919632523147,-400.5546875,82.68526458740234,-15.98118782043457,17.274032592773438,-26.553918838500977,1.399505615234375,-22.016380310058594,-1.5978143215179443,-13.18799877166748,-9.483166694641113,1.1639463901519775,-4.737539291381836,1.4059244394302368,-10.233898162841797,-2.0031661987304688,-9.88678741455078,-3.189831256866455,-5.250478267669678,-4.051860332489014,-2.482948303222656,covid
pos-0421-087-cough-f-40.wav,0.459671825170517,0.027777113020420074,1909.6967532735525,1886.2066153950448,3996.402994791666,0.1136180736400463,-450.2633056640625,61.56449890136719,-5.516103744506836,16.895706176757812,-9.31486988067627,0.21202680468559265,-10.684123992919922,-7.696957588195801,-3.9351880550384517,-1.9636321067810056,-4.859331130981445,-9.540760040283203,-3.965773344039917,-7.999577045440674,-4.897375106811523,-7.9699459075927725,-8.215625762939451,-4.8368000984191895,-1.2296769618988037,-5.726961612701416,covid
cough-heavy-3CwioNQVDBQ6CttLyFVRJpMpVHk2.wav,0.6175217628479004,0.004767200443893671,2434.453569403413,2470.180195811833,5392.27294921875,0.1370849609375,-361.2188720703125,96.15544891357422,-13.512672424316404,11.62254238128662,-14.03256130218506,21.03529357910156,-19.339262008666992,-7.5183048248291025,-3.58902359008789,-8.409998893737793,-5.117888927459717,-6.764608860015869,-14.4631929397583,-2.0479600429534908,-8.324816703796388,1.7604399919509888,-10.19937515258789,2.04167914390564,-11.893744468688965,-4.198473930358887,covid
cough-shallow-6T43bddKoKfG7MwnJWvrPZSsyrc2.wav,0.4631664454936981,0.023960545659065247,2756.662871404919,1939.6219595217676,4879.091723997201,0.3124101173818408,-455.4429931640625,38.41777038574219,-61.26556777954102,31.339319229125977,-10.237318992614746,22.30879020690918,2.7823560237884517,4.255664825439453,-7.925517559051514,-4.528625965118408,0.4260922074317932,-13.797682762145994,2.936985492706299,-13.48420524597168,-6.8636250495910645,-7.767501831054687,-10.156084060668944,-6.1234002113342285,-1.6305781602859497,-1.2750784158706665,covid
cough-heavy-QjBZv868nydJzk0ZzwgKDHSG6Q82.wav,0.4112230837345123,0.06271642446517944,2583.166933548916,2139.57102494876,4960.213216145833,0.1954277886284722,-341.66900634765625,48.31515121459961,-20.567407608032227,18.050302505493164,-16.142845153808597,26.60390472412109,-12.093286514282227,-15.435266494750975,-22.63595390319824,-10.58680820465088,-14.642156600952148,-13.203741073608398,-4.2726426124572745,-12.161370277404785,-5.901211738586426,-9.495268821716307,-5.752598285675049,-12.553077697753904,-14.743460655212402,-5.856838703155518,covid
cough-shallow-hte8VptUoGVFEqvHpbh5brgfcNP2.wav,0.3639644384384155,0.0656704232096672,1912.8416783267103,1714.528655206983,3665.3549194335938,0.1253204345703125,-290.7295837402344,99.88436126708984,-21.749252319335934,10.12537956237793,-10.962878227233887,18.95009994506836,-17.047029495239258,-6.993889331817628,-12.324047088623047,-5.46185302734375,0.29664263129234314,-10.399940490722656,2.882431745529175,-4.604339122772217,-1.94950532913208,-0.5337559580802917,-8.02872371673584,-4.032121658325194,-8.291358947753906,-1.9258924722671509,covid
pos-0421-093-cough-f-24.wav,0.4097388088703156,0.02812842093408108,2175.5081755927595,1985.3405366062507,4341.133626302083,0.14106354890046294,-440.58203125,40.79979705810547,-6.7480506896972665,19.95235252380371,-22.1773681640625,-3.095907926559448,-9.884745597839355,-5.1344733238220215,-8.026629447937013,-7.5542449951171875,-6.4164862632751465,-5.001584529876709,1.3674627542495728,-5.80129337310791,-1.168254256248474,-7.3118367195129395,-4.43062162399292,-4.765462398529053,-6.0047950744628915,-3.8163967132568364,covid
-jZav58HEOw_ 50.000_ 60.000.wav,0.5121988654136658,0.032608017325401306,3509.4897910135246,2784.724601067664,6721.549479166668,0.24809208622685186,-380.5923767089844,43.96115112304688,-21.00277137756348,-13.531268119812012,-14.66915798187256,-6.307584285736084,-9.054981231689453,-25.73493194580078,-7.942781448364258,-10.283154487609863,-14.054121017456055,-9.93212890625,-10.179106712341307,-6.4269957542419425,-7.9634342193603525,1.7592910528182983,-4.024677753448486,-0.6211662292480469,0.4520502388477325,2.7331616878509517,not_covid
-Mdd8ysxJ5c_ 10.000_ 20.000.wav,0.34829697012901306,0.03931300714612007,1526.359728042711,1282.2595234106075,2386.895751953125,0.09537760416666667,-304.40472412109375,133.29725646972656,-70.99810791015625,-9.579423904418944,-17.732362747192386,-5.905378341674805,-35.414527893066406,-8.076849937438965,-17.41110610961914,-12.782174110412598,3.246626377105713,-14.75041675567627,3.45802640914917,4.2509708404541025,-3.9758942127227774,-1.9140725135803225,0.8928140997886658,-13.623589515686035,-0.1271621584892273,0.44558385014534,not_covid
-o2vmOibWF4_ 310.000_ 320.000.wav,0.4581578671932221,0.1248638555407524,2760.7359268796886,2606.791027279853,5586.470540364582,0.11855287905092593,-193.1815490722656,54.29738235473633,-7.362637519836426,13.541848182678224,8.72989559173584,6.053271770477295,-3.725232124328613,4.111278533935547,-5.673363208770753,6.1186580657958975,2.563512086868286,2.342388391494751,1.3673132658004759,7.127768039703369,0.08858576416969301,5.122900009155273,1.9932271242141724,2.3409292697906494,-2.875514030456543,2.829341173171997,not_covid
-OanE09iAA4_ 0.000_ 10.000.wav,0.4755792021751404,0.002552317455410957,3668.663865191496,3029.8871668427923,7403.035481770832,0.32707157841435186,-457.4445495605469,53.76470184326172,2.9541394710540767,13.522789001464846,1.0053809881210327,16.296022415161133,-8.133190155029299,3.595787048339844,-4.910079002380371,6.905350208282472,-5.800283908843994,3.4742588996887207,-7.976379871368407,1.6762652397155762,-9.40516185760498,4.994161128997803,-4.478343963623047,-5.791959285736084,1.0319191217422483,-3.1463940143585205,not_covid
-szeMToBrRE_ 60.000_ 70.000.wav,0.4291786849498749,0.10044120997190477,2054.374384940002,2254.695325685317,4537.075805664063,0.10960783781828703,-185.7207946777344,117.29254913330078,-5.195735454559326,-0.6489803194999695,-19.37630653381348,10.55703353881836,-17.69851303100586,9.129895210266113,-12.735902786254885,14.24460220336914,-12.84227466583252,1.60446035861969,0.15956538915634155,8.234793663024902,-2.389765739440918,-1.096943497657776,10.457136154174805,2.623342990875244,4.826277732849121,1.299756646156311,not_covid
-TbcaCBA0pI_ 50.000_ 60.000.wav,0.2741648852825165,0.16636523604393005,1956.219584970304,1874.8662966853292,3531.4453125,0.1047634548611111,-202.12985229492188,81.03450775146484,-57.60246276855469,-26.702768325805664,-29.78615951538086,-12.453511238098145,-32.747249603271484,-11.211176872253418,6.495368003845215,-10.495772361755373,-18.559852600097656,1.7880040407180786,-6.163510799407959,-2.097646713256836,-10.944048881530762,-7.055096626281737,-9.659547805786133,-3.6953003406524663,6.132784843444824,14.15843391418457,not_covid
-THYRau6Prs_ 220.000_ 230.000.wav,0.5256890654563904,0.007716475054621696,3233.052292754375,2889.7199658441277,6784.254964192707,0.19389512803819445,-419.205078125,66.34024810791016,-4.0535221099853525,-9.764458656311037,-12.323538780212402,-1.048404335975647,-11.019814491271973,-24.393590927124023,-11.222450256347656,7.938505172729492,-21.895980834960934,1.9734209775924685,5.8229594230651855,-14.370368003845215,-2.0936357975006104,-4.6838340759277335,-2.509038209915161,-6.831876754760742,-6.762605667114258,1.7702673673629759,not_covid
--U7joUcTCo_ 0.000_ 10.000.wav,0.4640279710292816,0.04348894953727722,2454.187267029364,1973.0088941605045,4241.2933349609375,0.16391556351273148,-234.90447998046875,79.55067443847656,-53.64713668823242,22.16709327697754,10.998927116394043,5.229691028594972,-25.47039794921875,13.119086265563965,-16.96360206604004,22.39369010925293,6.221455097198486,3.169725179672241,4.551381587982178,11.31572151184082,-5.2842440605163565,-0.20685072243213654,-3.72355055809021,5.984891414642334,-2.2994654178619385,-0.14671841263771054,not_covid
-VbTE2bPuyw_ 210.000_ 220.000.wav,0.4889033734798432,0.00310361385345459,2446.90124616835,2840.7872826638068,5940.721638997396,0.06606490523726853,-496.1286926269531,81.6175308227539,17.58350944519043,15.76742935180664,-8.162027359008789,13.402913093566895,-11.687774658203125,0.8824553489685059,5.831654071807861,10.643823623657227,5.4194912910461435,1.9597160816192627,-7.786703586578369,3.752501010894776,0.06495433300733566,-3.609205484390259,-0.8695613145828247,3.5550050735473637,-2.374847888946533,-6.280956268310548,not_covid
-vu4jJkffMw_ 80.000_ 90.000.wav,0.3088615834712982,0.1428709328174591,2194.446152309144,2214.090025668475,4194.139607747396,0.1183132595486111,-228.1712646484375,76.31012725830078,7.804169178009032,32.228622436523445,-6.938716411590576,-8.786757469177246,-14.378495216369627,-8.048554420471191,-4.443941116333008,0.21974068880081174,-10.641199111938477,-3.940830945968628,-8.908614158630371,-6.247620582580566,-14.338830947875975,-3.9599018096923833,-7.254577159881593,-3.4514875411987305,-1.238988757133484,-2.2665302753448486,not_covid
-yJtuj9EuMg_ 190.000_ 200.000.wav,0.411364883184433,0.07997863739728928,2136.8410872047225,2373.170802264907,4689.004516601562,0.0907909252025463,-250.94151306152344,97.70386505126952,-0.07132523506879808,21.099727630615234,-3.816889762878418,5.161592960357666,-1.990683913230896,-0.08604855090379715,0.3768543601036072,2.6227564811706543,-3.272058725357056,10.317269325256348,1.628429889678955,8.851666450500488,2.1931898593902592,-4.4995527267456055,-2.6143481731414795,-4.5770039558410645,-7.538966655731201,0.17635536193847656,not_covid
-zeXIY8V1-E_ 30.000_ 40.000.wav,0.43417754769325256,0.014230295084416866,2358.208517059647,2759.8252353652947,5648.228963216146,0.08831561053240741,-356.1622619628906,95.73053741455078,15.421777725219727,13.005736351013185,7.789378643035889,2.0547118186950684,-6.431009769439697,7.327680587768555,-2.350342035293579,4.957019329071045,-10.236127853393556,0.5781878829002379,-5.193078994750977,0.9306665062904358,-4.965286731719972,0.4221405386924744,-5.249933242797852,-1.5741846561431885,-0.6529597043991089,1.3191207647323608,not_covid
_-_5kbw2Mcw_ 0.000_ 10.000.wav,0.4289705157279968,0.18726247549057007,1524.040530811221,989.833216352442,2479.9072265625,0.1225631148726852,-156.68605041503906,156.3040313720703,-89.40658569335938,-7.806012153625487,13.552330017089846,-32.60574722290039,-24.87144660949707,-6.939074516296388,-24.243051528930664,-4.71153450012207,-1.169866681098938,-13.052325248718262,3.851185083389282,-6.640303611755371,-14.331382751464846,2.1226177215576167,-5.000946521759033,-14.08956527709961,-0.3625630140304565,-0.69172602891922,not_covid
_0WKVY0n8aE_ 150.000_ 160.000.wav,0.44277846813201904,0.056437451392412186,4758.135833480299,2732.200130602414,7728.525797526043,0.3427372685185185,-171.57595825195312,3.534905433654785,6.641980171203612,12.740659713745115,-5.926914691925049,1.5588446855545044,-22.325300216674805,8.836057662963867,-10.69481372833252,-3.053358793258667,-10.052778244018556,-0.6128459572792053,-4.636991500854492,-7.177852153778076,-0.4154603779315949,2.613241672515869,-4.852502346038818,0.04855325445532799,-4.77240514755249,-4.603799343109131,not_covid
_9YKlnmoDjs_ 11.000_ 21.000.wav,0.5472671389579773,0.032380502671003335,2612.256185752101,2760.51916961564,5789.640299479168,0.11017523871527778,-354.5122985839844,64.30206298828125,3.01371431350708,10.379146575927734,0.07582487910985948,4.487957954406738,1.14199697971344,5.855416774749756,-5.418966770172119,0.7600289583206177,2.9336345195770264,0.8774545192718506,-1.544650316238403,-0.679430365562439,-0.7635723948478699,1.6450669765472412,-1.7812838554382324,0.5597419738769531,-1.0509135723114014,-0.3556838929653168,not_covid
_AjXY9cHCxA_ 150.000_ 160.000.wav,0.571199893951416,0.022513296455144882,1232.4985899530964,1179.5939177775604,2502.1881103515625,0.07706705729166667,-387.5211181640625,93.14995574951172,-1.4046167135238647,15.409661293029785,16.68875503540039,-13.412312507629395,-5.839638233184815,4.117827415466309,-1.007465958595276,1.1262049674987793,0.04037758335471153,1.3866209983825684,5.610618114471436,-1.6104207038879397,-3.2362914085388184,4.165085315704347,3.0889923572540283,3.3010649681091313,6.552882671356201,2.18510103225708,not_covid
_D3sxdtbFas_ 40.000_ 50.000.wav,0.4697568118572235,0.03910939767956734,3281.025756466481,2693.061050886413,6281.913248697918,0.19234438295717596,-325.8786926269531,48.86345672607422,-25.69501495361328,2.8851473331451416,-16.94680404663086,-12.03721523284912,-15.289613723754885,-19.87655067443848,-6.021713733673097,-8.174820899963379,-12.1339111328125,-2.784968614578247,-4.5827298164367685,-5.241445064544678,-8.406720161437987,-2.569589138031006,-5.049071788787842,-6.77669095993042,-7.108173370361327,-4.704679012298584,not_covid
_dfcXBTcmqU_ 70.000_ 80.000.wav,0.6704179048538208,0.02024584636092186,1389.6746365623153,1237.0410053372975,2947.0082600911464,0.08205159505208333,-340.361572265625,149.01901245117188,-51.05485916137695,32.67561721801758,24.890031814575195,-18.580347061157227,24.420753479003906,6.326106548309326,-5.671356201171875,18.443906784057614,-3.880997896194458,-3.6940629482269287,8.235624313354492,-8.894458770751953,-1.4042123556137085,3.843927145004273,-6.937236785888673,1.5225225687026978,1.2448281049728394,-3.324413061141968,not_covid
_e4GZ6p6nCY_ 20.000_ 30.000.wav,0.3203421831130981,0.147329643368721,2142.7507872046717,1969.3717448756463,4559.40653483073,0.11388029875578705,-114.38118743896484,109.43512725830078,-42.72577667236328,36.14263153076172,-32.86989212036133,27.51580047607422,-23.312522888183594,11.501670837402346,-18.303651809692386,1.524811625480652,-3.0778567790985107,-8.067890167236326,-2.6868932247161865,-11.05760097503662,6.515967845916747,-4.268425941467285,11.698416709899902,1.4261813163757324,7.157042503356934,-1.7825404405593872,not_covid
_FVreKE6Fj8_ 50.000_ 60.000.wav,0.4357326030731201,0.028426995500922207,3328.7210785863867,2605.825378278106,6177.4871826171875,0.22026457609953706,-350.8288269042969,43.19164657592773,-18.356306076049805,2.195845365524292,-14.481538772583008,-6.630214214324951,-20.65989875793457,0.5122543573379517,-12.371970176696776,-3.851227998733521,5.106661319732666,-1.0351424217224119,-8.167938232421875,-5.570047378540039,-2.3952465057373047,-0.9324042797088624,-3.1917431354522705,-3.9726068973541264,-1.6471290588378906,-2.2450711727142334,not_covid
_HLvqHDclW8_ 210.000_ 220.000.wav,0.6414487957954407,0.017533304169774055,3692.7417362173164,3065.3219965339667,7651.46484375,0.17444299768518515,-515.5197143554689,7.931118488311768,-7.650881290435791,0.8914050459861755,-1.7747492790222168,-3.74782657623291,-6.709075927734375,-7.538886547088622,-7.257491588592528,-1.8342186212539675,0.12672550976276398,1.5303597450256348,-2.931905031204224,0.09768132865428923,-1.0899701118469238,-0.4917077720165253,0.5040978789329529,2.1167514324188232,0.3764273226261139,0.6865889430046082,not_covid
_hptdlGvSV4_ 10.000_ 20.000.wav,0.5407273173332214,0.005539696663618089,2654.259084896168,2633.737563031235,5627.09452311198,0.1427634910300926,-515.0594482421875,74.74021911621094,0.495092123746872,37.17488479614258,18.151750564575195,11.286108016967773,-10.947579383850098,-6.702816486358643,2.9295287132263184,-2.7417771816253658,-4.980043888092041,1.4556905031204224,0.3806007504463196,5.3549418449401855,3.7618467807769775,-4.235328197479248,-4.701537609100342,1.6100363731384275,-1.5801277160644531,0.6117098331451416,not_covid
_o5xtnLwtRc_ 0.000_ 10.000.wav,0.3636494576931,0.03830871731042862,2468.037656866601,2333.799793248373,4950.094604492188,0.12492314091435185,-286.6290283203125,75.9391098022461,-23.31753158569336,6.229537487030028,-27.618825912475586,-11.22818374633789,-33.443546295166016,-9.168496131896973,-11.411877632141113,-1.3853256702423096,-14.36598300933838,-10.701167106628418,-15.298492431640625,-5.949688911437987,-16.535615921020508,-12.959284782409668,-9.248907089233398,-9.86831760406494,-4.971841335296631,3.19571590423584,not_covid
_qDSR5skY0c_ 70.000_ 80.000.wav,0.4081195890903473,0.08531774580478667,2293.475325078509,2375.8010548951097,4855.438232421875,0.11806233723958333,-207.15753173828125,94.86842346191406,-18.58927726745605,5.591259956359863,-8.751920700073242,-1.699963092803955,-19.922292709350586,-12.625075340270994,-14.447568893432615,-5.617581367492676,-12.751551628112793,2.2158358097076416,-2.36566162109375,0.4246281087398529,-4.2781243324279785,-6.224640846252441,-7.43310546875,0.08255390077829361,-5.072488307952881,-5.269316673278809,not_covid
_YqaeNeVQbw_ 20.000_ 30.000.wav,0.4893621802330017,0.02042538672685623,2563.196837655877,2679.712955853558,5491.016642252605,0.1227123119212963,-289.049072265625,70.30587005615234,-4.607231616973877,33.21620559692383,27.45362091064453,14.51577377319336,6.9285149574279785,14.424738883972168,11.35213565826416,3.313901662826538,-6.430522918701173,3.6954214572906494,2.8438444137573238,0.915892779827118,-4.7853779792785645,-0.21991853415966034,0.7116155028343201,-0.9488243460655212,-4.877028465270996,-1.386635422706604,not_covid
_zrAnhgYzSo_ 10.000_ 20.000.wav,0.4287999868392944,0.029970789328217506,2720.1763772299105,2465.556088297419,5318.900553385417,0.16620777271412038,-315.4739074707031,74.88441467285156,-32.14883041381836,-14.00365161895752,-11.39525032043457,-7.054567813873291,-9.407899856567383,0.7388271689414978,-21.79786491394043,-12.031569480895994,-12.61191177368164,-10.067078590393066,-5.0689849853515625,-7.069020748138428,-6.019253253936768,-4.0598535537719735,-7.847695827484131,-5.979876518249513,-8.779449462890625,-5.350870609283447,not_covid
0AWF9zOT8YY_ 150.000_ 160.000.wav,0.5856786370277405,0.014779585413634775,1389.6104024406054,1455.1537925214245,2822.743733723959,0.06925229673032407,-489.4329833984375,76.97901916503906,-12.549965858459473,10.387353897094727,10.510499954223633,-2.892889499664306,10.999022483825684,4.10720157623291,0.6400867104530334,9.533811569213867,3.6799275875091553,3.4476351737976074,6.0202274322509775,1.167774677276611,2.0075132846832275,0.5376508235931396,-2.0472173690795903,2.4102511405944824,3.2500264644622803,2.347101211547852,not_covid
0Dh4NhF27jc_ 140.000_ 150.000.wav,0.5010269284248352,0.023375688120722767,2396.8731631650353,1850.7647517210773,4350.006103515625,0.16975911458333334,-369.5373840332031,70.14351654052734,-48.43893432617188,-1.2970247268676758,-5.6675453186035165,6.251541614532472,-15.33799648284912,-1.5201530456542969,-7.616317272186278,-2.8988618850708012,-2.791747570037842,-2.33833909034729,-2.4950571060180664,-5.789984703063965,-2.141559362411499,-2.824617624282837,0.4456558227539063,-3.283265829086304,-1.3269892930984497,-1.1850165128707886,not_covid
0EaxcUhZWe8_ 40.000_ 50.000.wav,0.3851138949394226,0.17200163006782532,1896.5843765364943,1807.4552448233308,3812.5233968098964,0.0901828342013889,-192.5391998291016,49.99107360839844,-5.383420467376709,28.14347267150879,-0.8823366761207581,7.914915084838867,-1.6411237716674805,7.56822395324707,-4.24772310256958,7.3717403411865225,-1.9581900835037231,6.350680351257324,-3.229524850845337,2.3700969219207764,-6.501297473907472,3.716840505599976,-5.231426239013672,0.2503577768802643,-3.7857894897460938,-0.07914241403341292,not_covid
